"Task ID","Task Owner ID",Subject,"Due Date","Contact Name","Related To",Status,Priority,"Created By","Modified By","Created Time","Modified Time",Description,"Send Notification Email",Reminder,Repeat,Currency,"Exchange Rate","Closed Time",Layout
zcrm_1236681000002412605,zcrm_1236681000001758005,"CB Andrew for Decision he is traveling atm for wedding.",2015-10-13,,zcrm_1236681000002284043,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 12:20:13","2015-10-27 13:11:01",,false,"2015-10-13 09:00:00",,,,,
zcrm_1236681000002412717,zcrm_1236681000001758005,"CB Nick Chocolates for CnD",2015-10-13,,zcrm_1236681000002412712,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 13:26:20","2015-10-27 13:11:01",,false,"2015-10-13 09:00:00",,,,"2015-10-15 13:43:59",
zcrm_1236681000002412728,zcrm_1236681000001758005,"CB Sue CND",2015-10-14,,zcrm_1236681000000362900,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 13:28:55","2015-10-27 13:11:01",,false,"2015-10-14 09:00:00",,,,,
zcrm_1236681000002412739,zcrm_1236681000001758005,"CB Chauncey for CND",2015-10-13,,zcrm_1236681000000384416,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 13:33:29","2015-10-27 13:11:01",,false,"2015-10-13 09:00:00",,,,"2015-10-12 11:27:55",
zcrm_1236681000002412760,zcrm_1236681000001758005,"CB Kristin see where they are at for spring 2016 wedding fairs.",2016-01-05,,zcrm_1236681000000380950,Completed,High,zcrm_1236681000000230001,zcrm_1236681000002641013,"2015-10-09 13:39:40","2016-01-06 13:08:03",,false,"2016-01-05 09:00:00",,,,"2016-01-06 13:08:03",
zcrm_1236681000002412788,zcrm_1236681000001758005,"CB Luke",2015-10-13,,zcrm_1236681000002020063,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 13:54:43","2015-10-27 13:11:01",,false,"2015-10-13 09:00:00",,,,,
zcrm_1236681000002412797,zcrm_1236681000001758005,"CB Philip for CND",2015-10-09,,zcrm_1236681000000314100,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 13:57:21","2015-10-27 13:11:01",,false,"2015-10-12 09:00:00",,,,,
zcrm_1236681000002412806,zcrm_1236681000001758005,"CB Amy for CND planner mention about her kids being sick.",2015-10-16,,zcrm_1236681000001889013,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 14:00:44","2015-10-27 13:11:01",,false,"2015-10-16 15:30:00",,,,,
zcrm_1236681000002412849,zcrm_1236681000001758005,"CB Yevette Planner for CND",2015-10-09,,zcrm_1236681000000385611,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 15:24:06","2015-10-27 13:11:01",,false,"2015-10-12 09:00:00",,,,,
zcrm_1236681000002412873,zcrm_1236681000001758005,"CB Steve Yang for CND",2015-10-14,,zcrm_1236681000000384497,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 15:33:09","2015-10-27 13:11:01",,false,"2015-10-14 09:00:00",,,,,
zcrm_1236681000002412898,zcrm_1236681000001758005,"CB Rowena for Spring 2016",2016-01-04,,zcrm_1236681000000356961,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 15:36:05","2015-10-27 13:11:01",,false,"2016-01-04 09:00:00",,,,,
zcrm_1236681000002412909,zcrm_1236681000001758005,"CB Joyce at 5pm for CND",2015-10-09,,zcrm_1236681000000384545,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 15:38:40","2015-10-27 13:11:01",,false,"2015-10-09 17:30:00",,,,,
zcrm_1236681000002412932,zcrm_1236681000001758005,"CB Angela & Josh for Decision like the 599 price for DLX for CND",2015-10-16,,zcrm_1236681000000353301,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 15:44:42","2015-10-27 13:11:01",,false,"2015-10-16 09:00:00",,,,,
zcrm_1236681000002412959,zcrm_1236681000001758005,"CB Jamie Dance for CND",2015-10-09,,zcrm_1236681000000384516,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 15:49:57","2015-10-27 13:11:01",,false,"2015-10-12 09:00:00",,,,,
zcrm_1236681000002412976,zcrm_1236681000001758005,"CB Scott for CND",2015-10-09,,zcrm_1236681000000383402,Completed,High,zcrm_1236681000000230001,zcrm_1236681000002641013,"2015-10-09 16:16:40","2015-12-29 16:58:14",,false,"2015-10-12 09:00:00",,,,"2015-12-29 16:58:14",
zcrm_1236681000002412991,zcrm_1236681000001758005,"CB Jessica",2015-10-09,,zcrm_1236681000000384552,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-09 16:26:02","2015-10-27 13:11:01",,false,"2015-10-12 09:00:00",,,,,
zcrm_1236681000002415043,zcrm_1236681000001758005,"Pleas only. 899dlx 1st time vendor. MK sent",2015-10-12,,zcrm_1236681000002414003,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-08 15:35:46","2015-10-09 13:20:06",,false,"2015-10-12 09:00:00",,,,,
zcrm_1236681000002415064,zcrm_1236681000001758005,"Patty La HerranMK 599/499/399std. 399std 1st time or 2 shows if C is one of them, per show.",2015-10-09,,zcrm_1236681000002397245,"Not Started",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-08 16:46:54","2015-10-08 16:46:54",,false,"2015-10-09 09:00:00",,,,,
zcrm_1236681000002415083,zcrm_1236681000001758005,"Web Lead spr 16. Try to get for Concord. 707 ac. 599/499 concord only. spring reg pricing.",2016-06-17,,zcrm_1236681000002414035,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-09 13:09:18","2016-06-13 12:41:11",,false,"2016-06-17 09:00:00",,,,,
zcrm_1236681000002415116,zcrm_1236681000001758005,"Facebook Lead. Henna. MK 599/499/399std. 199std concord. will perform service at fair.",2015-10-12,,zcrm_1236681000002415107,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-09 14:54:06","2015-10-09 14:54:06",,false,"2015-10-12 09:00:00",,,,,
zcrm_1236681000002415129,zcrm_1236681000001758005,"MK 2 show PV offer. 599/499/399std. if 3 shows can move one to first two of spring. R+F $500 prize.",2015-10-13,,zcrm_1236681000002415120,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-09 15:06:59","2015-10-12 11:22:04",,false,"2015-10-13 09:00:00",,,,,
zcrm_1236681000002417028,zcrm_1236681000000071001,"SKH CB Brent Babcock of Club Reduce for dec on $449 Offer dlx for Concord",2015-10-13,,zcrm_1236681000002124039,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-10-09 13:07:09","2015-10-09 13:07:42",,false,"2015-10-13 09:00:00",,,,,
zcrm_1236681000002417042,zcrm_1236681000000071001,"SKH cb Nicole Gallardo of Wishful for dec on $249 std for concord",2015-10-13,,,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-10-09 13:26:14","2015-10-09 13:26:14",,false,"2015-10-13 09:00:00",,,,,
zcrm_1236681000002422166,zcrm_1236681000001758005,"CB Lisa Bachelorette parties for Sping 2016",2016-01-04,,zcrm_1236681000001739007,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-12 12:53:31","2015-10-27 13:11:01",,false,"2016-01-04 09:00:00",,,,,
zcrm_1236681000002422201,zcrm_1236681000001758005,"CB Florist as if he got MK and talked to wife. could not understand his name and he was in a rush.",2015-10-19,,zcrm_1236681000002422196,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-12 13:42:14","2015-10-27 13:11:01",,false,"2015-10-19 09:00:00",,,,,
zcrm_1236681000002422227,zcrm_1236681000001758005,"CB Chandra Nerium for CND",2015-10-16,,zcrm_1236681000000812003,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-12 13:55:55","2015-10-27 13:11:01",,false,"2015-10-16 09:00:00",,,,,
zcrm_1236681000002422252,zcrm_1236681000001758005,"CB Susan  Origami Owl for CND",2015-10-14,,zcrm_1236681000000383270,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-12 13:59:24","2015-10-27 13:11:01",,false,"2015-10-14 09:00:00",,,,,
zcrm_1236681000002422298,zcrm_1236681000001758005,"CB Whitney Origami Owl",2015-10-16,,zcrm_1236681000002414115,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-12 14:16:16","2015-10-27 13:11:01",,false,"2015-10-16 09:00:00",,,,"2015-10-19 14:37:22",
zcrm_1236681000002422314,zcrm_1236681000001758005,"CB Anysia Hair for CND and Spring 2016 shows.",2015-10-20,,zcrm_1236681000002414109,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-12 14:19:25","2015-10-27 13:11:01",,false,"2015-10-20 09:00:00",,,,,
zcrm_1236681000002422327,zcrm_1236681000001758005,"CB Daryl about decision",2015-10-13,,zcrm_1236681000001349003,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-12 14:24:48","2016-10-20 15:22:17",,false,"2015-10-13 15:30:00",,,,"2016-10-20 15:22:17",
zcrm_1236681000002422424,zcrm_1236681000001758005,"CB Marc about TVs for Concord Fall 2015",2015-10-13,,zcrm_1236681000002422409,Completed,High,zcrm_1236681000000230001,zcrm_1236681000003993007,"2015-10-13 10:46:18","2016-08-29 15:43:08",,false,"2015-10-14 09:00:00",,,,"2016-08-29 15:43:08",
zcrm_1236681000002424077,zcrm_1236681000001758005,"MK 799/699/599dlx 499 Concord",2015-10-13,,zcrm_1236681000002414089,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-12 15:34:05","2015-10-12 15:34:05",,false,"2015-10-13 09:00:00",,,,,
zcrm_1236681000002424100,zcrm_1236681000001758005,"See notes. email contact only. see notes. Wrong Number. Photographer. Web Lead 10/12 LVM.",2016-03-22,,zcrm_1236681000002414111,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-12 15:46:07","2016-03-18 09:08:44",,false,"2016-03-22 09:00:00",,,,,
zcrm_1236681000002424111,zcrm_1236681000001758005,"sw Margo. Margo & Sharon partners. mobile hair. LVM. Hair. PA Int Web Lead",2015-10-15,,zcrm_1236681000002421009,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-12 16:00:34","2015-10-14 11:10:28",,false,"2015-10-15 09:00:00",,,,,
zcrm_1236681000002424132,zcrm_1236681000001758005,"LM w/ emp. Call in morning C 99+samples",2015-10-13,,zcrm_1236681000000376084,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-12 16:19:59","2015-10-12 16:19:59",,false,"2015-10-13 09:00:00",,,,,
zcrm_1236681000002424143,zcrm_1236681000001758005,"eBlast gown sale. brides maids 399 concord only.",2015-10-15,,zcrm_1236681000000384405,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-13 11:56:20","2015-10-14 15:31:16",,false,"2015-10-15 09:00:00",,,,,
zcrm_1236681000002424164,zcrm_1236681000001758005,"call about scheduling Spring. Videographer from previous seasons.",2016-06-22,,zcrm_1236681000001332001,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-13 12:49:43","2016-02-10 14:22:04",,false,"2016-06-22 09:00:00",,,,,
zcrm_1236681000002428010,zcrm_1236681000000071001,"cb Christina at Nutrichef for dec on Concord + PA & Pleas",2015-10-14,,zcrm_1236681000002428001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-10-13 12:07:57","2015-10-13 12:07:57",,false,"2015-10-14 09:00:00",,,,,
zcrm_1236681000002431062,zcrm_1236681000001758005,"CB Tiffany about decision",2015-10-14,,zcrm_1236681000001312003,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 10:15:39","2015-10-27 13:11:01",,false,"2015-10-15 09:00:00",,,,,
zcrm_1236681000002431075,zcrm_1236681000001758005,"CB Sara for CND",2015-10-14,,zcrm_1236681000001627039,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 10:23:24","2015-10-27 13:11:01",,false,"2015-10-15 09:00:00",,,,,
zcrm_1236681000002431084,zcrm_1236681000001758005,"CB Sara for spring 2016 shows. ask about staff situation.",2015-10-14,,zcrm_1236681000000773284,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 10:31:22","2015-10-27 13:11:01",,false,"2015-10-27 09:00:00",,,,,
zcrm_1236681000002431095,zcrm_1236681000001758005,"CB Cathy for Spring 2016 Shows",2015-10-14,,zcrm_1236681000000384466,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 10:35:45","2015-10-27 13:11:01",,false,"2016-01-04 09:00:00",,,,,
zcrm_1236681000002431100,zcrm_1236681000001758005,"CB Karen After 4 to talk",2015-10-14,,zcrm_1236681000000376203,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 10:39:21","2015-10-27 13:11:01",,false,"2015-10-14 16:00:00",,,,,
zcrm_1236681000002431121,zcrm_1236681000001758005,"CB Yolanda for Spring 2016",2015-10-14,,zcrm_1236681000000358067,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 10:45:21","2015-10-27 13:11:01",,false,"2015-10-26 09:00:00",,,,,
zcrm_1236681000002431211,zcrm_1236681000001758005,"CB Micha for Spring 2016",2015-10-20,,zcrm_1236681000000385607,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 11:51:11","2015-10-27 13:11:01",,false,"2015-10-20 09:00:00",,,,,
zcrm_1236681000002431229,zcrm_1236681000001758005,"CB Mui for Spring 2016",2015-10-14,,zcrm_1236681000000384593,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 12:02:02","2015-10-27 13:11:01",,false,"2016-01-04 09:00:00",,,,,
zcrm_1236681000002431268,zcrm_1236681000001758005,"CB Cara for CND",2015-10-14,,zcrm_1236681000000385716,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 12:20:55","2015-10-27 13:11:01",,false,"2015-10-15 09:00:00",,,,,
zcrm_1236681000002431293,zcrm_1236681000001758005,"CB Andrea for Decision on CND",2015-10-15,,zcrm_1236681000000383403,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 12:43:25","2015-10-27 13:11:01",,false,"2015-10-15 13:00:00",,,,,
zcrm_1236681000002431304,zcrm_1236681000001758005,"CB James for Spring 2016 Show",2015-10-14,,zcrm_1236681000000383377,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 14:15:40","2015-10-27 13:11:01",,false,"2016-01-04 09:00:00",,,,,
zcrm_1236681000002431347,zcrm_1236681000001758005,"CB Mark Sweets",2015-10-14,,zcrm_1236681000000358073,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 14:34:28","2015-10-27 13:11:01",,false,"2015-10-28 09:00:00",,,,,
zcrm_1236681000002431360,zcrm_1236681000001758005,"CB Steve about ask if he checked out the MK for Pleasanton Show",2015-10-22,,zcrm_1236681000002431355,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 15:09:09","2015-10-27 13:11:01",,false,"2015-10-22 09:00:00",,,,,
zcrm_1236681000002431379,zcrm_1236681000001758005,"CB Freddy for Palo alto and Pleasanton",2015-10-21,,zcrm_1236681000002431368,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 15:25:46","2015-10-27 13:11:01",,false,"2015-10-21 09:00:00",,,,,
zcrm_1236681000002431424,zcrm_1236681000001758005,"CB Shar for CND and or PA",2015-10-14,,zcrm_1236681000002430005,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-14 16:01:48","2015-10-27 13:11:01",,false,"2015-10-16 09:00:00",,,,,
zcrm_1236681000002432054,zcrm_1236681000001758005,"Rodan+Fields. MK PA & P 599/499std",2016-01-07,,zcrm_1236681000002432045,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-14 16:38:02","2015-12-23 15:08:24",,false,"2016-01-07 09:00:00",,,,,
zcrm_1236681000002434008,zcrm_1236681000000071001,"CB Zia of Royal Place for dec on Reg Venue offer + only $499 F&B for concord this Sunday",2015-10-15,,zcrm_1236681000002421069,Completed,High,zcrm_1236681000000071001,zcrm_1236681000003993013,"2015-10-14 17:01:23","2016-07-27 15:04:36",,false,"2015-10-15 09:00:00",,,,"2016-07-27 15:04:36",
zcrm_1236681000002434019,zcrm_1236681000001758005,"SKH CB Faye Canalgian of Chloe & Isabel to get decision on 5/4/3 offer , mainly for Pleasanton",2015-10-21,,zcrm_1236681000002430045,Completed,High,zcrm_1236681000000071001,zcrm_1236681000001758005,"2015-10-14 17:07:30","2015-12-04 10:42:54",,false,"2015-10-21 09:00:00",,,,"2015-12-04 10:42:54",
zcrm_1236681000002435107,zcrm_1236681000001758005,"CB Farideh for Decision",2015-10-15,,zcrm_1236681000002414091,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-15 12:43:41","2015-10-27 13:11:01",,false,"2015-10-15 16:30:00",,,,,
zcrm_1236681000002435234,zcrm_1236681000001758005,"CB Christian for CND",2015-10-15,,zcrm_1236681000000991077,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-15 13:54:15","2015-10-27 13:11:01",,false,"2015-10-16 09:00:00",,,,,
zcrm_1236681000002435284,zcrm_1236681000001758005,"CB Lauren Origami owl for CND",2015-10-15,,zcrm_1236681000000383369,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-15 15:33:35","2015-10-27 13:11:01",,false,"2015-10-16 09:00:00",,,,"2015-10-16 12:46:02",
zcrm_1236681000002435313,zcrm_1236681000001758005,"Potewntial FS Gown Sponsor. CB for Spring Fashion shows",2015-11-30,,zcrm_1236681000002414093,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000001758005,"2015-10-15 16:08:45","2015-11-18 13:48:34",,false,"2015-11-30 09:00:00",,,,,
zcrm_1236681000002435335,zcrm_1236681000001758005,"Jason for CND Video",2015-10-15,,zcrm_1236681000000374832,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-15 16:22:10","2015-10-27 13:11:01",,false,"2015-10-16 09:00:00",,,,,
zcrm_1236681000002435350,zcrm_1236681000001758005,"CB Paul and offer the deal in the notes",2015-10-15,,zcrm_1236681000002238011,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-15 16:39:38","2015-10-27 13:11:01",,false,"2015-10-15 18:00:00",,,,,
zcrm_1236681000002436045,zcrm_1236681000001758005,"MK  1199/1099/999dlx videography 1st 799. FS599 2 show mini.",2016-01-08,,zcrm_1236681000002436036,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-15 12:55:36","2015-12-23 15:02:05",,false,"2016-01-08 15:00:00",,,,,
zcrm_1236681000002436072,zcrm_1236681000001758005,"MK 599/499/399std out of town this weekend. FU wednesday 10/21. Fashion & Design consult/planner. 149 per 2 hr.",2015-10-23,,zcrm_1236681000002421079,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-15 14:11:43","2015-10-22 10:19:28",,false,"2015-10-23 09:00:00",,,,,
zcrm_1236681000002436091,zcrm_1236681000001758005,"call to book PA after C show. Web Lead. LVM Intro plus Concord promo 1/2 off 599d.",2015-10-19,,zcrm_1236681000002437079,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2015-10-16 10:47:26","2015-10-16 13:10:29",,false,"2015-10-19 13:00:00",,,,,
zcrm_1236681000002450026,zcrm_1236681000001758005,"CB Giovanna Rodan + Fields for Decision for PA",2015-10-20,,zcrm_1236681000002437365,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-19 11:46:26","2015-10-27 13:11:01",,false,"2015-10-20 09:00:00",,,,,
zcrm_1236681000002450061,zcrm_1236681000001758005,"CB Bert check in to see which shows he might be interested in for Spring 2016",2015-10-19,,zcrm_1236681000002450046,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-19 13:29:11","2015-10-27 13:11:01",,false,"2015-10-27 09:00:00",,,,,
zcrm_1236681000002450145,zcrm_1236681000001758005,"CB Amit Gifts and Favors",2015-10-19,,zcrm_1236681000002437129,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-19 14:30:07","2015-10-27 13:11:01",,false,"2015-10-20 09:00:00",,,,,
zcrm_1236681000002450168,zcrm_1236681000001758005,"CB Stephan for Spring Dates 2016",2015-10-19,,zcrm_1236681000002421081,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2015-10-19 14:45:22","2015-10-27 13:11:01",,false,"2015-10-20 09:00:00",,,,,
